8.45	50.083333	38482
12.45	50.983333	38338
9.7	53.45	38236
7.183333	51.733333	38212
13.083333	52.566667	37916
8.033333	51.75	37914
6.75	49.316667	37663
6.133333	50.816667	37594
11.85	52.6	37402
9.15	48.7	37210
7.383333	51.666667	37130
7.216667	51.15	36952
7.15	51.933333	36929
11.366667	48.133333	36905
13.3	51.3	36788
8.8	51.983333	36709
9.734167	49.105833	36590
6.416667	51.366667	36506
9.433333	48.95	36477
7.033333	50.816667	36426
8.933333	52.216667	36419
6.983333	50.833333	36296
10.45	51.216667	36287
7.366667	49.25	35970
14.65	52.15	35839
8.672778	49.993333	35755
8.877222	49.255278	35740
7.616667	52.1	35732
7.533333	52.183333	35383
8.816667	47.983333	35133
10.566667	52.966667	35096
6.366667	50.933333	34888
7.4	53.066667	34715
8.85	48.283333	34680
10.783333	51.833333	34674
7.816667	48.583333	34493
7.35	52.15	34478
12	51.366667	34440
11.75	52.016667	34358
9.45	52.3	34322
6.333333	51.516667	34291
7.316667	52.683333	34205
11.25	48.183333	34194
8.583611	49.994722	34194
9.266667	48.716667	34162
7.433333	53.233333	34081
6.166667	51.666667	34045
8.05	50.383333	33955
13.616667	52.283333	33872
6.516667	51.183333	33588
13.583333	52.666667	33481
9.516667	53.916667	33415
9.6	52.4	33224
14.066667	52.366667	33199
8.75	53.033333	33110
7.333333	51.316667	32978
8.783333	50.016667	32975
9.383333	51.766667	32962
8.05	52.2	32945
8.578611	49.541667	32921
7.3	49.7	32876
11.733333	51.8	32859
13.65	51.1	32698
10.083333	49.15	32666
9.716667	53.583333	32619
8.283333	51.35	32593
7.8	47.566667	32538
9.216667	52.633333	32512
9.8	48.1	32501
7.35	51.3	32426
11.933333	48.3	32377
7.916667	51.55	32304
6.6	51.55	32178
12.8	52.933333	32173
8.471944	49.601944	31873
7.216667	50.833333	31802
7.983333	50.966667	31720
8.8	53.233333	31469
8.866667	48.6	31401
8.533333	53.033333	31262
12.966667	48.833333	31146
6.633333	49.45	31141
8.033333	52.85	31030
8.75	50.183333	30933
12.166667	53.8	30869
11.066944	49.723056	30838
10.25	53.683333	30797
9.183333	48.866667	30756
10	51.7	30751
8.566667	51.766667	30699
9.7	50.866667	30630
6.45	51.316667	30579
7.25	51.633333	30474
7.283333	51.283333	30470
8.966667	47.733333	30385
8.75	50.366667	30369
10.016667	52.45	30288
9.55	52.216667	30284
8.283333	52.716667	30178
7.4	51.633333	30150
9.016667	53.033333	30117
11.816667	51.15	30040
6.266667	51.15	29931
10.366667	53.433333	29853
8.333333	48.8	29800
6.25	51.833333	29753
8	51.333333	29648
8.15	51.816667	29608
12.15	51.05	29582
10.983333	48.35	29581
8.15	50.15	29461
8.15	48.7	29434
7	51.2	29369
7.4	51.383333	29328
8.966667	48.933333	29284
7.4	50.433333	29089
8.366667	51.45	29029
9.666667	54.3	28814
14.016667	51.516667	28812
8.702778	49.039167	28774
7.983333	52.4	28773
11.966667	51.75	28700
8.433333	51.783333	28683
11.85	52.266667	28602
6.116667	50.966667	28587
14.366667	51.55	28444
9.416667	51.25	28338
6.966667	51.316667	28312
7.883333	51.216667	28247
9.4	48.883333	28230
9.866667	51.816667	28179
8.766667	50.35	28164
11.366667	50.65	28152
6.25	51.583333	28148
8.066667	51.116667	28142
12.109722	49.326389	28124
9.083333	52.183333	28048
7.1	50.55	27972
6.183333	50.9	27865
8.483333	53.5	27783
6.583333	51.733333	27755
7.466667	51.7	27596
6.65	50.6	27551
7.016667	51.116667	27532
9.226111	49.192778	27530
10.9	50.683333	27471
7.2	50.9	27353
11.45	50.1	27346
8.689444	49.351111	27323
8.583333	51.4	27186
7.166667	49.466667	27162
8.966667	52.383333	27148
8.616667	52.3	27131
7.3	50.95	27073
12.333333	52.6	27058
13.883333	52.583333	26835
8.45	50.133333	26823
7.85	48.133333	26820
7.533333	50.95	26784
8.833333	50.116667	26753
12.75	50.866667	26721
8.616667	52.383333	26684
8.833333	48.95	26674
8.701389	49.297778	26642
8	53.183333	26641
10.866667	48.05	26624
13.2	52.633333	26498
9.233333	52.916667	26364
11.1	47.5	26346
8.683333	48.433333	26287
12.533333	50.816667	26260
8.3	51.15	26218
6.95	50.633333	26195
11.2775	49.510278	26181
9.733333	48.283333	26154
7.25	51.35	26125
10	53.783333	26062
10.95	50.833333	25995
6.116667	50.933333	25957
7.433333	51.4	25954
7.85	51.033333	25939
12.95	52.383333	25913
8.683333	50.433333	25804
8.616667	48.166667	25783
11.333333	50.716667	25773
11	52.233333	25686
9.683333	51.416667	25612
8.637222	49.640833	25580
8.466667	50.066667	25544
14.833333	50.9	25527
7.016667	50.633333	25491
9.142778	49.353889	25474
8.575278	49.862778	25432
12.4	50.516667	25430
10.133333	48.966667	25396
10.25	53.516667	25357
8.233333	52.666667	25332
8.133333	53.4	25303
8.073611	49.980556	25296
10.95	49.45	25237
6.583333	51	25224
8.1	50.916667	25187
12.35	51.533333	25160
8.606944	49.806389	25151
12.283333	51.666667	25144
7.9	51.116667	25014
11.091111	49.245	24959
12.4	48.216667	24939
9.509444	49.7575	24920
8.65	50.266667	24897
7.9	49.966667	24844
13.266667	52.3	24823
8.283333	50.733333	24772
7.2	53.6	24686
8.866667	51.283333	24657
11.466667	51.75	24569
8.516667	51.883333	24532
11.333333	48.2	24526
8.595278	49.907778	24499
9.6	52.866667	24439
9.166667	51.5	24399
8.416667	48.433333	24384
11.5	51.016667	24380
8.6	51.666667	24369
11.166667	50.35	24351
12.383333	50.733333	24299
7.35	51.2	24298
8.85	50.083333	24280
8.016667	52.35	24279
8.066667	48.633333	24272
9.066667	48.833333	24255
8.733333	48.716667	24220
7.466667	51.766667	24218
9.683333	47.55	24161
11.15	52.85	24144
8.833333	52.9	24084
9.55	54.516667	24061
10.383333	53.816667	23982
12.2	50.65	23931
9.633333	47.8	23928
8.233333	51.966667	23910
9.65	52.316667	23604
7.4	51.116667	23507
7.766667	51.466667	23499
8.716667	48.55	23486
9.2	52.316667	23474
8.266667	50.233333	23432
11.466667	47.866667	23377
11.3	51.466667	23301
8.581944	49.378056	23270
10.883333	49.55	23229
12.4	51.283333	23220
9.833333	54.466667	23184
9.503889	49.201667	23068
11.15	51.783333	23057
7.233333	52.783333	23038
7.25	49.233333	22938
13	50.566667	22849
10.266667	51.516667	22842
11.35	48	22827
7.383333	51.016667	22752
8.566667	51.55	22703
13.283333	52.666667	22687
10.566667	51.883333	22670
6.4	51.766667	22654
8.216667	47.616667	22648
10.016667	47.825	22645
7.866667	52.183333	22642
12.3	50.616667	22569
7.05	51.283333	22549
14.633333	51.733333	22521
12.383333	50.816667	22410
9.95	52.316667	22400
8.85	51.45	22361
6.5	51.1	22333
13.083333	53.366667	22312
6.833333	52.033333	22250
7.933333	53.25	22209
10.066667	48.316667	22199
9.116667	50.3	22157
9.4	53.116667	22108
9.833333	52.983333	22108
9.773611	49.4925	22072
9.266667	48.533333	22034
7.016667	50.733333	22028
10.183333	51.9	21976
13.583333	51.133333	21965
10.866667	51.366667	21954
7.65	51.116667	21907
6.566667	50.933333	21901
9.016667	50.833333	21789
9.25	51.983333	21741
8.75	50.233333	21718
10.166667	49.733333	21705
8.5	47.95	21699
6.916667	49.4	21665
11.15	47.833333	21635
9.166667	47.766667	21613
14.716667	51.95	21602
11.066667	50.15	21586
10.416667	50.55	21570
10.066667	51.183333	21546
12.6	47.966667	21535
10.083333	50.2	21527
10.283333	47.516667	21512
12.683333	53.516667	21504
8.1	50.816667	21498
8.910278	49.136944	21457
6.733333	49.35	21451
8.5	50.133333	21418
9.183333	50.2	21417
7.783333	53.566667	21417
8.316667	50.683333	21404
14.666667	51.1	21398
13.966667	51.866667	21356
13.116667	51.116667	21318
6.45	51.666667	21294
9.833333	51.983333	21258
7.95	53.533333	21251
8.15	52.05	21227
13.166667	52.083333	21217
6.883333	49.283333	21142
9.05	52.266667	21077
9.45	51.816667	21028
9.8	53.466667	20988
11.783333	48.116667	20962
11.133333	48.466667	20935
13.866667	53.316667	20922
8.366667	52.066667	20921
7.4	50.983333	20883
11.1	51.15	20872
9.1025	49.240556	20868
7.65	51.033333	20865
8.4	51.05	20830
8.916667	50.183333	20820
8.545833	49.322778	20814
8.516667	51.65	20790
9.05	54.466667	20753
11.633333	48.05	20751
8.616667	52.166667	20742
6.933333	51.983333	20726
8.363889	49.223056	20706
8.016667	51.833333	20678
7.666667	51.3	20641
7.266667	51.05	20588
7.983333	53.133333	20519
11.751667	49.498333	20511
7.766667	51.266667	20481
10.2	52.466667	20477
8.55	50.133333	20438
8.566667	52.133333	20417
8.2	53.25	20358
9.7	48.7	20343
10.883333	48.416667	20322
11.75	53	20322
9.1	54.2	20309
9.9	53.733333	20281
8.9	50.25	20274
8.083333	48.533333	20264
7.35	51.933333	20256
8.85	52.166667	20219
10.25	48.616667	20211
9.066667	48.4	20197
7.966667	48.1	20193
7.85	53.016667	20178
10.65	51.1	20144
8.4	52	20143
8.216667	50.75	20134
11.416667	52.3	20131
6.933333	49.35	20094
10.7	53.916667	20052
6.65	50.7	20010
7.1	50.633333	20004
9.216667	50.933333	20002
8.6	53.233333	19985
7.583333	52.316667	19979
7.866667	50.966667	19977
8.433333	50.016667	19936
11.25	52.033333	19929
7.816667	47.65	19919
7.5	51.85	19880
9.25	52.166667	19871
7.45	50.766667	19867
12.5	53.15	19811
13.5	53.116667	19764
9.766667	47.916667	19749
9.016667	51.733333	19743
7.783333	51.983333	19739
8.983333	50.05	19711
8.983333	48.35	19671
7.616667	50.883333	19660
10.5	48.85	19646
13.266667	52.4	19624
7.116667	51.1	19579
7.183333	52.216667	19543
9.8	53.116667	19537
6.266667	51.216667	19510
10.266667	48.45	19507
11.366667	48.066667	19381
8.507222	49.256389	19373
7.266667	49.333333	19372
7.216667	50.333333	19372
8.8	51.066667	19366
12.216667	51.4	19337
8.866667	48.75	19310
11.35	48.15	19278
9.323056	49.523889	19276
8.8	50.066667	19257
11.683333	48.066667	19254
12.883333	52.6	19203
11.366667	48.2	19181
6.766667	50.55	19166
9.966667	53.833333	19161
11.85	53.433333	19146
9.883333	48.233333	19111
9.066667	50.083333	19083
10.483333	48.566667	19013
9.133333	53.483333	18983
9.066667	48.8	18977
9.75	52.316667	18956
7.766667	51.6	18950
13.8	51.5	18948
8.374722	49.387222	18933
13	51.566667	18883
7.066667	49.3	18802
6.816667	49.3	18801
6.783333	49.266667	18787
6.7	51.833333	18774
8.166389	49.468611	18751
12.5	48.633333	18733
13.716667	51.633333	18733
10.616667	47.783333	18701
9.466667	52.2	18692
8.6	53.616667	18685
6.483333	50.75	18670
8.383333	48.233333	18637
12.7	50.583333	18630
7.616667	50.3	18572
9.85	52.233333	18555
10.8	48.7	18550
13.916667	51.116667	18529
7.6285	47.811248	18518
12.5	51.116667	18504
12.066667	47.85	18488
11.666667	48.316667	18487
7.966667	51.166667	18466
9.466667	51.35	18464
7.866667	50.9	18440
9.233333	48.45	18426
12.783333	50.55	18406
6.966667	49.4	18400
10.683333	53.633333	18396
12.833333	48.166667	18376
9.6	47.666667	18365
12.081111	50.005	18359
9.116667	48.816667	18358
11.316667	50.233333	18349
9	50.416667	18335
7.05	49.366667	18312
13.25	52.4	18306
7.583333	51.133333	18281
8.433333	52.9	18276
12.65	47.883333	18275
14	53.033333	18200
9.666667	53.683333	18155
14.1	51.266667	18122
10.083333	52.983333	18090
9.116667	51.116667	18078
9.266667	50.75	17968
10.45	50.716667	17963
11.466667	48.216667	17958
8.116111	49.751667	17945
13.783333	52.45	17943
12.533333	48.25	17940
12	47.866667	17926
11.616667	48.05	17922
6.883333	49.983333	17902
9.816667	53.6	17887
7.633333	51.5	17867
8.916667	53.133333	17851
8.836111	49.826944	17839
11.733333	48.1	17810
9.183333	51.716667	17782
12.716667	51.233333	17780
8.933333	48.766667	17725
7.25	50.55	17708
7.483333	51.2	17660
8.5	50.183333	17649
12.466667	50.85	17646
8.666667	51.966667	17555
8.248611	49.058056	17507
6.85	49.433333	17494
7.55	50.9	17492
11.933333	48.466667	17394
12.663611	49.225556	17393
11.566667	47.766667	17378
9.0025	49.673611	17363
9.516667	50.35	17362
7.133333	49.366667	17356
10.95	49.433333	17343
9.083333	51.933333	17295
10.616667	54.133333	17258
6.883333	49.533333	17236
7.566667	50.433333	17224
11.3	48.116667	17204
8.35	50.016667	17203
11.416667	47.916667	17190
12.466667	54.25	17176
12.133333	50.166667	17172
12.616667	51.466667	17120
10.133333	51.383333	17056
9.216667	48.083333	17023
7.016667	51.95	16937
8.366667	52.6	16874
8.116667	50.033333	16858
12.633333	50.6	16833
12.883333	47.733333	16823
13.033333	50.916667	16819
9.016667	47.85	16800
13.183333	48.633333	16800
8.1	50.983333	16784
8.65	53.466667	16783
8.651944	49.765	16776
13.866667	50.983333	16719
10.816667	54.1	16680
10.75	49.1	16666
10.1	48.216667	16623
8.75	52.333333	16620
10.816667	52.25	16614
10.233333	50.816667	16610
7.6	50.233333	16606
6.15	51.1	16603
10.833333	48.266667	16595
8.633333	52.2	16557
8.957778	49.966667	16551
6.833333	50.766667	16515
7.35	51.15	16499
12.983333	50.983333	16494
7.95	47.55	16483
9.766667	50.666667	16454
10.65	53.9	16449
8.966667	50.816667	16432
6.75	49.516667	16418
12.716667	50.8	16416
7.233333	50.566667	16360
9.716667	50.55	16356
8.65	51.816667	16349
13.116667	51.3	16348
8.7	52.016667	16324
13.333333	52.983333	16310
9.578333	49.993611	16297
8.3425	49.985833	16283
10.216667	50.333333	16268
11.383333	47.75	16243
8.2	52.516667	16236
11.866667	48.916667	16227
6.183333	51.25	16224
8.616667	52.433333	16218
8.733333	52.85	16204
8.483333	53.333333	16199
9.4	51.483333	16199
9.383333	48.683333	16199
11.916667	47.883333	16178
11.266667	48.55	16177
6.316667	51.3	16167
10.383333	52.266667	16165
8.383333	48.5	16156
9.533333	48.716667	16143
6.683333	49.366667	16121
13.683333	52.533333	16111
11.148333	49.353611	16108
10.2	53.55	16106
10.316667	53.933333	16097
8.35	51.616667	16097
9.85	53.633333	16074
12.083333	51.966667	16054
7.700622	47.916272	16051
12.983333	47.85	16033
10.733333	53.95	16031
8.2	53.066667	16019
9.866667	51.333333	16001
9.65	51.666667	15982
6.3	50.6	15981
6.7	49.4	15959
8.5	51.35	15923
10.95	51.783333	15887
11.5	51.65	15876
8.333333	52.316667	15858
8.466667	53.116667	15858
7.35	53.166667	15794
8.466667	50.183333	15767
6.216667	51.2	15697
8.751944	49.833611	15695
9.016667	53.05	15694
7.166667	49.383333	15692
8.5	50.316667	15609
13.166667	50.65	15600
8.483333	52.133333	15569
10.283333	54.233333	15540
7.116667	51.033333	15537
6.266667	51.45	15531
8.992778	49.469444	15526
9.2	48.933333	15517
12.316667	51.616667	15486
6.933333	49.3	15476
11.7	47.883333	15459
8.844444	49.898889	15452
7.166667	52.316667	15436
11.65	48.25	15380
8.46	49.643611	15365
9.25	48.933333	15353
7.616667	51.783333	15327
7.4	50.916667	15327
10.483333	53.5	15310
12.183333	53.15	15286
8.4	50.933333	15268
9.772222	49.960278	15247
7.75	51.8	15234
9.366667	51.666667	15230
8.390556	49.095278	15222
9.216667	52.966667	15200
9.6	52.316667	15139
9.704167	49.565278	15138
9.688889	49.281944	15128
8.65	48.066667	15123
14.033333	52.783333	15108
10.333333	51.8	15082
12.129167	49.121667	15078
12.733333	51.366667	15066
8.816667	51.783333	15054
9.065	49.079722	15031
13.9	51.95	14985
8.083333	50.75	14984
9.4	51.033333	14893
8.566667	48.283333	14890
10.85	48.366667	14837
10.333333	51.65	14832
13.316667	48.4	14816
8.116667	53.25	14816
9.8	50.966667	14798
9.283333	51.133333	14798
9.066667	48.9	14766
11.633333	48.233333	14722
8.316667	50.15	14703
12.483333	51.383333	14669
9.4	50.633333	14665
6.466667	50.883333	14648
8.633056	49.4025	14647
7.133333	49.316667	14633
9.416667	48.716667	14627
7.05	49.316667	14626
13.433333	54.416667	14621
8.533333	51.2	14603
10	52.05	14590
12.166667	52.4	14573
8.333333	48.766667	14548
13.7	53.866667	14533
8.05	52	14507
8.645278	49.306389	14488
9.5	48.416667	14466
10.033333	47.7	14461
8.672778	49.477778	14448
8.166667	52.233333	14431
8.65	53.533333	14424
10.1	48.5	14411
6.3	51.733333	14405
9.566667	48.966667	14381
8.333333	48.883333	14364
8.95	50.6	14360
9.716667	50.566667	14350
7.983333	52.2	14349
9.716667	50.983333	14346
8.533611	49.397222	14344
11.545	49.756389	14337
6.283333	50.9	14335
8.659167	49.342778	14329
8	50.8	14295
9.9	47.9	14288
10.216667	47.566667	14282
6.35	50.816667	14222
10.483333	48.05	14221
9.583333	48.7	14220
8.533333	50.066667	14146
8.75	53.183333	14143
10.266667	53.733333	14123
9.55	51.133333	14122
9.583333	52.266667	14122
8.794167	49.392222	14111
7.582937	48.032791	14083
7.9	53.583333	14079
8.533333	50.15	14074
8.133333	52.3	14073
7.366667	52.25	14068
9.1	51.85	14059
10.7	47.566667	14002
7.660567	47.552573	13994
8.45	50.016667	13993
6.266667	50.983333	13983
9.6	50.766667	13982
11.066667	50.283333	13973
6.466667	50.533333	13972
9.366667	50.283333	13960
8.867778	49.922778	13957
11.783333	48.65	13944
8.606389	49.457222	13935
10.6	48.016667	13922
8.266667	50.3	13920
8.666667	52.283333	13913
9.533333	51.266667	13910
11.016667	49.416667	13885
6.816667	49.35	13882
9.816667	53.65	13856
9.15	53.9	13840
8.25	50.483333	13833
8.333333	48.133333	13825
10.333333	51.383333	13794
11.983333	50.65	13760
6.866667	51.683333	13758
8.533333	50.916667	13736
10.766667	53.7	13719
6.783333	51.65	13707
9.716667	53.283333	13695
9.283333	51.05	13656
7.533333	51.083333	13645
9.7	52.866667	13639
9.966667	52.816667	13586
11.213889	49.376667	13585
12.65	50.75	13583
14.183333	51.116667	13577
7.916667	52.283333	13564
11.05	51.75	13544
8.4	50.133333	13512
8.996389	49.656111	13501
9.766667	52.266667	13496
13.083333	51.983333	13483
10.8	49.7	13470
7.833333	51.833333	13469
8.533333	50.333333	13469
9.783333	52.166667	13436
8.316667	52.366667	13432
12.15	48.266667	13425
8.833333	50.516667	13410
9.716667	51.2	13394
11.866667	53.066667	13394
7.883333	48.066667	13388
9.933333	51.583333	13376
8.35	53.016667	13342
8.523333	49.903333	13326
7.766667	52.733333	13315
10.95	52.133333	13313
12.8	50.716667	13304
9.883333	53.916667	13303
9.25	47.916667	13278
9.662778	49.624722	13276
7.066667	49.483333	13266
9.166667	51.316667	13265
9.2	50	13258
9.116667	48.283333	13249
11.616667	48.3	13247
10.183333	48.616667	13244
9.883333	48.333333	13238
6.983333	51.9	13236
10.333333	51.933333	13234
8.168056	49.569167	13219
8.25	51.733333	13212
10.75	48.183333	13209
10.916667	48.95	13208
10.3	52.2	13196
7.733333	53.416667	13180
7.95	52.683333	13170
6.25	50.55	13167
11.183333	48.883333	13166
6.533333	49.966667	13154
7.966667	51.616667	13142
9.566667	47.7	13121
12.366667	50.9	13118
10.083333	48.283333	13092
8.1	51.1	13059
11.683333	48.083333	13057
9.716667	53.7	13045
7.9	47.633333	13042
12.683333	48.683333	13026
8.416111	49.931111	13016
9.4	48.5	13007
12.683333	48.233333	12998
11.45	48.1	12992
12.766667	48.4	12988
6.516667	51.583333	12970
11.188611	49.19	12968
8.531111	49.367778	12960
7.033333	49.15	12940
8.618889	49.170833	12939
8.8	52.683333	12905
8.712222	49.22	12887
10.416667	54.166667	12876
7.783333	52.316667	12869
8.9	50.466667	12844
10.266667	52.383333	12838
8.65	48.366667	12834
8.568611	49.654722	12829
12.09	49.056944	12817
10.65	52.25	12811
9.618611	51.281111	12804
8.116667	52.65	12802
13.333333	51.883333	12757
7.483333	52.666667	12748
6.6	49.5	12705
9.4	47.716667	12701
9.771111	49.003889	12683
7.866667	51.483333	12681
8.65	52.8	12675
10.35	48.85	12669
8.533333	48.016667	12668
9.416667	48.7	12668
10.65	50.65	12664
9.033333	50.183333	12652
12.2	48.983333	12645
10.9	47.816667	12634
9.116667	48.9	12627
11.266667	48.216667	12623
8.422778	49.498333	12616
8.566667	50.766667	12613
13.133333	48.966667	12591
12.866667	48.783333	12590
9.283333	53.3	12577
8.356111	49.441389	12565
6.683333	51.033333	12554
11.85	48.816667	12543
12.233333	48.066667	12539
13.766667	54.05	12539
10.366667	48.25	12518
7.833333	50.433333	12518
8.016667	52.95	12515
12.816667	50.916667	12506
11.433889	49.5125	12506
7.783333	51.283333	12505
9.3	50.266667	12497
13.633333	48.65	12471
10.6	49.583333	12470
11.966667	48.05	12469
7.4	51.7	12450
8.646389	49.591667	12442
7.766667	51.016667	12438
10.983333	48.266667	12437
12.8	50.633333	12424
10.75	50.416667	12422
11.6	48.033333	12416
8.95	50.15	12407
10.033333	48.633333	12407
9.383333	53.7	12404
